ID	SENTENCE	HEAD WORD	DEPENDENT WORD	RELATION	CORRECT?
37538	`` It 's the idea that what goes in easy can come out easy '' -- so that bouts of higher volatility get built into the stock market .	so	that	mwe
11629	Nonetheless , each has too much potential value to the system to be banned by legislative fiat before the CFTC carefully considers all the consequences of a ban and what the regulatory alternatives are .	consequences	are	conj
19748	Massive withdrawals followed and there was a brief rescue attempt , with political undertones , including $ 1.77 billion in Federal Reserve loans .	followed	was	conj
557	It was the most exercise we 'd had all morning and it was followed by our driving immediately to the nearest watering hole .	followed	was	auxpass
6553	In the end , neither policy was followed , and instead of learning anything we are left with a mystery .	followed	was	auxpass
11028	That was followed by three months at the Aetna Institute in Hartford , where she was immersed in learning how to read and interpret policies .	followed	was	auxpass
14995	The judge said that if the FBI 's proposed schedule was followed in releasing the documents , `` a delay of over one year will have occurred and plaintiff will have served approximately two-thirds of his 3 1/2-year minimum sentence by the time he receives the files . ''	followed	was	auxpass
17665	The Tokyo International Film Festival was no match for the Cannes Film Festival in terms of prestige , but it made its mark : It awarded the largest cash prize of any film festival to young and first-time film makers .	awarded	prize	dobj
5653	Fluor Corp. said it was awarded a $ 300 million contract to provide engineering and construction-management services at a copper mine in Irian Jaya , Indonesia , for a unit of Freeport-McMoRan Copper Co .	awarded	was	auxpass
5811	Aerojet General Corp. , a unit of GenCorp Inc. , was awarded a $ 40.1 million Air Force contract for Minuteman missile rocket motors .	awarded	was	auxpass
22368	American Telephone & Telegraph Co. was awarded an $ 11.5 million Navy contract for oceanographic services .	awarded	was	auxpass
23694	Goodyear Tire & Rubber Co. was awarded a $ 19.1 million Army contract for armored-vehicle parts .	awarded	was	auxpass
23695	Analytic Sciences Corp. was awarded a $ 10.1 million Air Force contract for technical support .	awarded	was	auxpass
32842	General Dynamics Corp. was awarded contracts totaling $ 589 million for one Navy Trident submarine and for Air Force research on the National Aerospace plane .	awarded	was	auxpass
35231	Grumman Corp. was awarded a $ 53.1 million Navy contract for advanced acquisition of six E-2C tactical control aircraft .	awarded	was	auxpass
35234	Ford Aerospace & Communications Corp. , a unit of Ford Motor Co. , was awarded a $ 15.9 million Air Force contract for computer improvements .	awarded	was	auxpass
38772	CAE Industries Ltd. said its Link Flight Simulation division was awarded a contract by the U.S. Army for two helicopter simulators , which the company valued at as much as 37 million Canadian dollars ( US$ 31.5 million ) .	awarded	was	auxpass
38977	The Dalai Lama , who was just awarded the Nobel Peace Prize , lives in exile in India .	awarded	was	auxpass
27454	The products -- sealants and bonding materials used by dentists -- all contain fluoride that is released over time .	contain	all	dep
9572	There is no reason that it can not be done for defense planning .	done	that	advmod
18204	And many have done just that .	done	that	dobj
10909	`` I always thought of this as a thing that could always be done tomorrow , '' he said at the time .	done	that	nsubjpass
26333	`` I do n't know of any living ballplayer that 's ever done it , '' says Jack Smalling , a dealer in Ames , Iowa , and a recognized expert in the field of baseball autographs .	done	that	nsubjpass
3321	Adds Mr. Eidsmo , `` What felt good that day was done that day . ''	done	was	auxpass
4214	Ten minutes later , it was done .	done	was	auxpass
10819	Then , when it would have been easier to resist them , nothing was done and my brother was murdered by the drug mafias three years ago .	done	was	auxpass
15915	Much of this work was done for higher fees than other legal work and was not generally billed by the hour .	done	was	auxpass
17310	But by the time Solidarity took office in September , the damage was done .	done	was	auxpass
22233	`` I do n't know whether it was done properly or not , because I 'm not a lawyer , '' he said in a telephone interview yesterday .	done	was	auxpass
23651	The study was done by Robert Gersony , a consultant to the U.S. State Department who has years of experience in investigating human-rights abuses on both sides of the left-right ideological divide .	done	was	auxpass
33183	The company dispatched as many as 200 people in the San Francisco area to do the work , though most of the rerouting was done by computer .	done	was	auxpass
34596	`` The work was done properly , '' he said .	done	was	auxpass
29828	She said the mural `` preserves an era in Stamford and in our country when this type of work was being done .	done	was	aux
1183	In particular , they criticize the timing , coming as it does on the heels of Sony Corp. 's controversial purchase of Columbia Pictures Entertainment Inc .	particular	In	advmod
20388	It 's not that we do n't know how to , because we do .	know	to	ccomp
31069	The parent company 's net included a loss -- which it did n't specify -- that was related to the company 's 50 % stake in Cineplex Odeon Corp .	related	that	nsubjpass
2853	Two rumored restructuring candidates in the oil industry moved higher : Chevron , which rose 1 3/4 to 68 1/4 on 3.5 million shares , and USX , which gained 1 1/4 to 34 5/8 .	rose	which	nsubj
8877	Sales were higher in all of the company 's business categories , with the biggest growth coming in sales of foodstuffs such as margarine , coffee and frozen food , which rose 6.3 % .	rose	which	nsubj
9318	Oil stocks escaped the brunt of Friday 's selling and several were able to post gains , including Chevron , which rose 5/8 to 66 3/8 in Big Board composite trading of 2.4 million shares .	rose	which	nsubj
9745	Oji Paper 's sales strength was evident in overall paper products sales , including newsprints , printing and wrapping papers , which rose to 221.61 billion yen in the first half from 200.70 billion yen a year earlier .	rose	which	nsubj
18851	Other issues said to be included in the buy program were Procter & Gamble , which rose 2 7/8 to 133 1/2 ; Atlantic Richfield , which gained 2 to 103 3/4 , and Rockwell International , which jumped 2 3/4 to 27 1/8 .	rose	which	nsubj
19345	The state agency , which usually publishes the data on monthly basis , but traditionally combines the index for the two summer-holiday months , said the advance was led by output of consumer goods , which rose 3.5 % from June and was up 7.2 % from a year earlier .	rose	which	nsubj
20359	Microsoft , which last week rose to a record , fell victim to profit-taking , traders said , as it declined 2 1/8 to 83 1/8 .	rose	which	nsubj
25521	The Second Section index , which rose 15.72 points Thursday , was up 11.88 points , or 0.32 % , to close at 3717.46 .	rose	which	nsubj
31259	The high margin partly stems from continued strong growth in high-yielding consumer loans , which jumped 31 % to $ 17.47 billion from a year earlier , and residential mortgages , which rose 25 % to $ 12 billion .	rose	which	nsubj
31647	Interest rate-sensitive shares such as steel , construction and electric utility companies , which rose early in the week , saw their advance weaken yesterday .	rose	which	nsubj
33221	The most popular plays of the day were insurance companies such as General Re Corp. , which rose $ 2.75 to $ 86.50 , Nac Re Corp. , up $ 2 to $ 37.75 , American International Group Inc. , up $ 3.25 to $ 102.625 , and Cigna Corp. , up 87.5 cents to $ 62.50 .	rose	which	nsubj
34172	Among engineering firms , CRS Sirrine rose 5/8 to 34 1/4 on the Big Board and four others rallied on the American Stock Exchange : Jacobs Engineering Group , which gained 1 1/8 to 25 3/8 , Greiner Engineering , which rose 3 1/2 to 22 1/2 ; Michael Baker , which added 1 1/4 to 15 1/4 , and American Science & Engineering , up 1/2 to 8 1/2 .	rose	which	nsubj
34178	Other companies based in the area include Hewlett-Packard , which rose 1/4 to 49 ; National Semiconductor , which went up 1/4 to 7 5/8 , and Genentech , which eased 1/4 to 19 5/8 .	rose	which	nsubj
35513	Construction shares that gained included Shimizu , which rose 130 to 2,080 .	rose	which	nsubj
37229	Mr. Mehta observed that the U.S. merchandise trade deficit , which rose sharply in August , according to yesterday 's report , has been having less and less impact on the gold market .	rose	which	nsubj
31069	The parent company 's net included a loss -- which it did n't specify -- that was related to the company 's 50 % stake in Cineplex Odeon Corp .	related	was	auxpass
35994	Some $ 170 million of the $ 233 million increase in nonperforming loans was related to real estate , and roughly three-quarters of that was in the troubled New England market , according to Richard Driscoll , vice chairman .	related	was	auxpass
36093	Mr. Blinder said the change was n't related to the brokerage 's recent troubles , which have included sharp declines in earnings , run-ins with the securities regulators and lawsuits by former customers .	related	was	auxpass
38224	The company did n't disclose the new estimate but said the change was related to Integrated 's failure to sell its core businesses , as well as `` other events , '' which it did n't detail , that occurred after its announcement last week that it was in talks with the unidentified prospective buyer .	related	was	auxpass
38916	MLX , which also makes aircraft and heavy-duty truck parts , said the debt was accumulated during its acquisition of nine businesses that make up the group , the biggest portion of which was related to the 1986 purchase of a Hillman Co. unit .	related	was	auxpass
16015	The latest quarter 's after-tax charge -- which is 75 cents a share -- was related to adjustments to reserves for workers ' compensation claims ; reductions in vehicle fleets , staff and facilities ; and writedowns of assets .	related	was	cop
177	No less significant than the Japanese banks ' attempt to cut off funds to pressure a foreign government are the implications of a confrontation between Japan securities and banking industries .	pressure	to	mark
11065	But it has been an open question whether Mr. Sikes , an extraordinarily cautious man , would continue pushing deregulation at the FCC in the face of what is likely to be great political pressure .	pressure	to	mark
14216	`` There 's probably going to be some pressure on occupancy and room rates over the next year , but after that you should see the market return to 80%-plus occupancy and regular rates , '' says Paul Rubeli , casino executive at Ramada Inc. , which runs the Tropicana .	pressure	to	mark
25577	However , the disclosure of the guidelines , first reported last night by NBC News , is already being interpreted on Capitol Hill as an unfair effort to pressure Congress .	pressure	to	mark
38262	Black activist Walter Sisulu said the African National Congress would n't reject violence as a way to pressure the South African government into concessions that might lead to negotiations over apartheid .	pressure	to	mark
27789	`` The thing is so fluid right now that there 's really no way to say what will happen , '' says Justice Department attorney Grover Hartt III , who represents the IRS in the case .	fluid	's	ccomp
11234	Shipbuilding became a point of pride as Finnish shipyards remained profitable long after rivals collapsed all over Europe .	Europe	all	dep
19124	They 've been able to measure the minuscule movements of the artery wall as the beating heart raises and lowers the pressure of the flowing blood , a first for such tiny blood vessels , they report in Nature , a scientific journal .	pressure	blood	nmod
31	Many investors wrote asking the SEC to require insiders to report their purchases and sales immediately , not a month later .	later	not	dep
13728	Mr. Evans will stay until a successor is found , but not later than the end of the year , the company said .	later	not	dep
22834	It was also at Juilliard that Mr. McDuffie discovered his predilection for conservative , 20th-century American composers such as David Diamond and Samuel Barber .	discovered	that	advmod
23786	The fuel-efficient Airbus planes will be used largely to replace Cathay 's aging fleet of Lockheed Tristars for regional flights , while the Boeing aircraft will be used on long-haul routes to Europe and North America .	used	aircraft	nsubjpass
12322	GOP leaders continued to press for a vote on the amendment to the Eastern Europe aid measure .	measure	to	case
14052	Nevertheless , Oregon Sen. Bob Packwood , the ranking GOP member on the tax-writing Senate Finance Committee , last night introduced his plan as an amendment to a pending measure authorizing U.S. aid for Poland and Hungary .	measure	to	case
32363	Critics on the left and right have been calling for all sorts of revisions to the measure for years .	measure	to	case
2084	The announcement follows several comments by government officials that the government will speed up the repeal of the tax , which was originally scheduled to fall with the start of the single internal market in the European Community at the end of 1992 .	speed	that	mark
6940	The officials said this meeting `` put in motion '' procedural steps that would speed up both of these functions , but that no specific decisions were taken on either matter .	speed	that	nsubj
1790	About 800 have crossed the picket lines and returned to work .	returned	work	nmod
19506	Striking workers , who began striking five diamond mines on Oct. 13 , had returned to work last week when the union and De Beers arranged to reopen negotiations .	returned	work	nmod
1206	It 's known for its cautiousness in part because it has had little need for bold overseas ventures : In the year ended March 31 , 57.4 % of its total revenue came from office building management .	known	It	nsubj
1779	It is n't known whether the pilot claim was figured into either plan .	known	It	nsubj
9579	It is known in the Pentagon as the `` negative wedge . ''	known	It	nsubjpass
21032	It is widely known within industry circles that Hess had to buy oil products in the high-priced spot markets to continue supplying its customers .	known	It	nsubjpass
26650	It is also known as the fraud capital of the U.S. , dubbed by investigators and the media as the `` Cote de Fraud '' .	known	It	nsubjpass
34529	It was n't known to what extent , if any , the facility was damaged .	known	It	nsubjpass
34530	It also was n't known what the impact will be on the division 's work , which includes the Navy 's Trident submarine-based missile program and the Air Force 's Strategic Defense Initiative .	known	It	nsubjpass
34964	`` It 's known they need the sugar , and the expectation that they will come in is apparently giving the market its principal support , '' the dealer said .	known	It	nsubjpass
2627	Since the value of its assets was n't known , analysts were free to pick a number .	known	was	auxpass
10898	( Keeping cool is a Dinkins priority : On humid days this summer , he was known to change his double-breasted suits as many as four times a day . )	known	was	auxpass
20989	The number working at the time of the blast was n't known .	known	was	auxpass
22825	`` In my freshman year , my roommate was known as a party animal .	known	was	auxpass
24773	( Prior to acquiring the housewares business , the company was known as Centronics Corp. ; Centronics had been a maker of computer printers , but Mr. Stein and other officers decided to sell that business after Japanese competitors grabbed a dominant share of the market . )	known	was	auxpass
29918	In the U.S. , Deloitte , Haskins & Sells was known as Haskins & Sells until 1978 , when it added the `` Deloitte '' name of its British affiliate .	known	was	auxpass
32564	Even before the full extent of the devastation was known , Defense Secretary Dick Cheney ordered the military services to set up an emergency command center in the Pentagon and prepare to respond to various FEMA requests for assistance .	known	was	auxpass
34529	It was n't known to what extent , if any , the facility was damaged .	known	was	auxpass
34530	It also was n't known what the impact will be on the division 's work , which includes the Navy 's Trident submarine-based missile program and the Air Force 's Strategic Defense Initiative .	known	was	auxpass
36333	It was a heady experience for the pockmarked and slightly built Mr. Noriega , who was known to his friends as Cara la Pina -- pineapple face .	known	was	auxpass
38642	Mr. Hall says Mr. Paul `` was known to spend a lot of money .	known	was	auxpass
10917	But by most accounts , he made little of the post and was best known among city politicians for his problems making up his mind on matters before the city 's Board of Estimate , the body that votes on crucial budget and land-use matters .	known	was	cop
19843	`` The ideal defense in a case involving an accident is to persuade the jurors to hold the accident victim responsible for his or her plight , '' Mr. Vinson has written .	written	is	ccomp
23474	Edward O'Brien , president of the Securities Industry Association , said that the securities-industry trade group opposes the bill as it is written but that it is `` hopeful a compromise can be reached to achieve the SEC 's goals . ''	written	is	auxpass
26969	But `` term '' means just that ; the policy is written for a specific time period only and must be renewed when it expires .	written	is	auxpass
34342	`` Seventeen is written more for mothers , not their daughters , '' said Mr. Lang .	written	is	auxpass
36706	This is written to correct a misquotation in your Oct. 3 article `` Deaths From Advanced Colon Cancer Can Be Reduced by Using Two Drugs . ''	written	is	auxpass
38395	In an excursus of little relevance to his central point about private enforcement suits by environmental groups , Michael S. Greve informs your readers , `` ... the Clean Water Act is written upon the presumption -- the pretense , rather -- that nothing but zero risk will do ; it establishes a legal standard of zero discharge '' ( `` Congress's Environmental Buccaneers , '' Sept. 18 ) .	written	is	auxpass
37180	The bulk of the money would be funneled through the National Endowment for Democracy , but the legislation is so vaguely written that it has been dogged by questions regarding the money 's true purpose and its ultimate destination .	written	is	cop
29717	Notes , which is designed for advanced computers that display graphics , allows mail senders to put different logos on their mail .	designed	which	nsubjpass
15237	The manufacturers said 14.2 % of their spending is designed to improve products or add new ones , 17.5 % is to cut costs , 12.5 % is for research and development , and the rest is for maintenance and other purposes .	designed	is	ccomp
1285	Seagram says the promotion is designed to build brand loyalty rather than promote heavy drinking .	designed	is	auxpass
2484	The restructuring program is designed to increase the company 's tangible capital ratio .	designed	is	auxpass
2499	Mr. Smith says the Bill of Rights commercial , which trumpets the themes of liberty and freedom of expression , is n't designed to have any special appeal for smokers .	designed	is	auxpass
2509	`` This is designed to get the wagons in a circle and defend the smoking franchise . ''	designed	is	auxpass
2741	LTV confirmed the price-increase plan , saying the move is designed to more accurately reflect the value of products and to put steel on more equal footing with other commodities .	designed	is	auxpass
4793	When properly applied , the adhesive is designed to retain the windshield in place in a crash test at 30 miles per hour .	designed	is	auxpass
5980	But small-business lobbyists say they support the idea , included in the Kennedy-Waxman bill , of new laws or regulations requiring greater use of community rating , which pegs rates to the use of health care by a community or other large group , and is designed to prevent insurance companies from taking only low-risk small companies as clients .	designed	is	auxpass
8053	This clause , they argue , is designed to go beyond an earlier clause specifying that the president can veto a `` bill , '' and is broad enough to allow him to strike out items and riders within bills .	designed	is	auxpass
13264	Its buglike Carol minicar is `` designed with softness , gentleness and warmheartedness . ''	designed	is	auxpass
15237	The manufacturers said 14.2 % of their spending is designed to improve products or add new ones , 17.5 % is to cut costs , 12.5 % is for research and development , and the rest is for maintenance and other purposes .	designed	is	auxpass
15696	The `` Major Events '' strategy , Mr. Pilson says , is designed to notch a place for CBS on the crowded TV dial of the 1990s .	designed	is	auxpass
18012	There are moments in this `` Summerfolk '' when the characters populating the vast multilevel country house ( which looks like a parody of Frank Lloyd Wright and is designed by Victoria Petrovich ) spout philosophic bon mots with the self-conscious rat-a-tat-tat pacing of `` Laugh In . ''	designed	is	auxpass
18109	The company , which has a European foothold , Murata Europe Management G.m.b . H. in Germany , said the latest venture is designed to meet demand for electric parts in European Community countries ahead of the creation of the unified market by the end of 1992 .	designed	is	auxpass
21659	The Vermont American acquisition is designed to enhance their position in the accessories portion of the power-tool industry .	designed	is	auxpass
25789	The privatization program is designed to rid the government of hundreds of assets and to raise critically needed funds .	designed	is	auxpass
29715	A program called Notes , which is under development by Lotus , also is designed to sort E-mail sent within work groups .	designed	is	auxpass
29717	Notes , which is designed for advanced computers that display graphics , allows mail senders to put different logos on their mail .	designed	is	auxpass
32220	Robert M. Glorioso , Digital 's vice president for high performance systems , says Digital 's mainframe is designed not as a central computer around which everything revolves , but as part of a decentralized network weaving together hundreds of workstations , personal computers , printers and other devices .	designed	is	auxpass
33662	California state transportation officials interviewed by telephone say they nevertheless do n't expect serious problems for commerce in and out of the Bay area .	area	in	nmod
5904	But some time ago , researchers discovered that soluble fibers also lower cholesterol levels in the blood .	lower	that	mark
5917	It also ordered P&G to produce more studies to buttress its claims that Metamucil can lower cholesterol .	lower	that	mark
29457	The failure in Oakland of the freeway segment known as the Cypress structure was the deadliest aspect of the quake , although officials were hopeful yesterday that the death toll there might be significantly lower than the 250 initially feared .	lower	that	mark
32272	Speculation that the Federal Reserve will lower interest rates in coming weeks helped push the dollar down while boosting stocks , traders said .	lower	that	mark
6453	He even had sex with one -- sort of , and not intentionally -- as readers learned in his `` Communion '' ( a book recently described in the New York Times as a `` nonfiction best seller '' ) .	had	and	dep
952	Eventually , Mr. Green testified , he began ducking out of his office rather than face the judge when he visited .	visited	when	advmod
33887	Notably , one of Mr. Krenz 's few official visits overseas came a few months ago , when he visited China after the massacre in Beijing .	visited	when	advmod
33887	Notably , one of Mr. Krenz 's few official visits overseas came a few months ago , when he visited China after the massacre in Beijing .	visited	China	dobj
11778	Mr. Darby called it a `` disappointment '' but predicted exports will pick up again .	pick	up	advmod
24690	In the corporate bond market , traders said the new-issue market for junk bonds is likely to pick up following Chicago & North Western Acquisition Corp. 's $ 475 million junk bond offering Friday .	pick	up	advmod
25462	Unable to persuade the manager to change his decision , he went to a `` company court '' for a hearing .	hearing	for	case
13195	What 's more , the coming months likely will offer him the opportunity to obtain his own majority on the five-member commission , enabling him to avoid the dissension that frustrated his predecessor .	enabling	him	dobj
4074	Buoyed by the continued inflows into money funds , assets of all mutual funds swelled to a record $ 953.8 billion in September , up fractionally from $ 949.3 billion in August .	record	to	case
10937	In the midst of a labor shortage , he proposes linking city subsidies to businesses to their record of hiring New York City residents .	record	to	case
13127	At EDS , third-quarter profit jumped 16 % to a record $ 110.9 million , or 93 cents a share , from $ 95.9 million , or 79 cents a share .	record	to	case
14721	Delta Air Lines earnings soared 33 % to a record in the fiscal first quarter , bucking the industry trend toward declining profits .	record	to	case
20359	Microsoft , which last week rose to a record , fell victim to profit-taking , traders said , as it declined 2 1/8 to 83 1/8 .	record	to	case
27331	Another inflationary sign came in a surge in building-society lending to a record # 10.2 billion ( $ 16.22 billion ) last month , a much higher level than economists had predicted .	record	to	case
27749	At the American Express Travel Related Services Co. unit , net rose 17 % to a record $ 240.8 million on a 19 % revenue increase .	record	to	case
27753	At IDS Financial Services , the financial planning and mutual fund unit , net rose 19 % to a record $ 47.6 million on a 33 % revenue gain .	record	to	case
29339	Holiday said operating income related to gaming increased 4.5 % to a record $ 61.4 million from $ 58.8 million a year earlier .	record	to	case
30635	Borrowed shares on the Amex rose to another record .	record	to	case
31400	Net income rose to a record $ 155.3 million , or 83 cents a share , from $ 134.8 million , or 72 cents a share .	record	to	case
32887	Money-fund assets soared $ 4.5 billion in the week ended Tuesday , to a record $ 348.4 billion , according to IBC/Donoghue 's Money Fund Report , a Holliston , Mass.-based newsletter .	record	to	case
35647	Exports fell for the second month in a row , while imports rose to a record .	record	to	case
38103	Exports declined for the second month in a row , while imports rose to a record .	record	to	case
17699	Cray Research Inc. forecast that 1990 will be a no-growth year for its supercomputer line .	year	that	mark
18676	However , David Threlkeld , president of Threlkeld & Co. , an international metals company , noted that so far this year copper consumption is way ahead of the same period of 1988 , and that projected production is below last year .	year	that	mark
22488	The dinner was a stark confirmation that 1989 is the worst year ever for the $ 200 billion junk market .	year	that	mark
28145	For those investors who believe -- or fear -- that 1990 will be a recession year , many economists and money managers agree on steps that can be taken to lower the risks in a portfolio .	year	that	mark
30352	In developing that theme at Interpublic Group of Cos . ' Lintas : New York unit , account supervisor Lisa Buksbaum says she made a `` couple of phone calls '' to Dallas ad friends and reported her `` findings '' to a team of writers .	made	couple	dobj
22938	Before joining Maidenform in 1972 , Mr. Brawer , who holds a doctoral degree in English from the University of Chicago , taught at the University of Wisconsin .	taught	University	nmod
5481	Commerzbank had hoped to buy a stake in Credit Lyonnais , until the Socialists returned to government last year and canceled plans to privatize the large French bank .	returned	year	nmod:tmod
27154	Even the courts are beginning to recognize the link between jobs and stress-related disorders in compensation cases , according to a survey by the National Council on Compensation Insurance .	beginning	survey	nmod
26969	But `` term '' means just that ; the policy is written for a specific time period only and must be renewed when it expires .	period	time	compound
36671	Instead , network officials say , it may `` counterprogram '' with shows for an audience that is virtually ignored in that time period : adults .	period	time	compound
39452	An options contract gives the holder the right to buy ( call ) or sell ( put ) a specific amount of stock , or in this case the value of a stock index , based on a predetermined price within a given time period .	period	time	compound
39721	The longer the time period , the less risk there is of losing money in the stock market .	period	time	compound
19287	Mr. Salvagni , 53 years old , succeeds John C. Griffin , 57 , who is retiring as corporate vice president of pharmaceutical manufacturing .	president	as	advmod
20518	Arnold Levine , acting co-chief executive , will continue as senior vice president and a board member .	president	as	advmod
15961	For the past six years , Mr. Menell , 43 years old , served as vice president for government affairs at American Express .	served	president	nmod
20684	Mr. Leavitt , 37 , was elected chairman earlier this year by the company 's new board , having served as vice president for legal and corporate affairs .	served	president	nmod
27312	Mr. Amon , 46 years old , is the company 's director of quality assurance ; most recently , he served as vice president , operations , for Coca-Cola Enterprises .	served	president	nmod
38786	David Lung has been with Patrick since 1970 , and has served as vice president for administration and purchasing since 1987 .	served	president	nmod
36584	Medicine in the 19th century was dedicated mostly to combating sepsis and diagnostic analysis .	dedicated	was	auxpass
13923	California State University	University	California	compound
34637	The difference of just 1.35 points on the scale , designed by Charles Richter of CalTech in the 1930s , means the older quake was `` 10 to 20 times stronger , '' says Lane Johnson , director of the University of California Berkeley Seismographic Station .	University	Berkeley	dep
22600	Currently writing his memoirs , Mr. Churchill , an artist , tells how tycoons such as the late Jean Paul Getty , the oil billionnaire , were , in fact , known only by one initial , their last .	known	were	auxpass
10898	( Keeping cool is a Dinkins priority : On humid days this summer , he was known to change his double-breasted suits as many as four times a day . )	known	he	nsubjpass
11860	In Japan , he 's known in racy weekly magazines as the `` King of Shady Money . ''	known	he	nsubjpass
27627	By late last year he was invited back as `` the tire king '' to display his products at a national exhibition .	invited	he	nsubjpass
796	Eventually , Mr. Stoll was invited to both the CIA and NSA to brief high-ranking officers on computer theft .	invited	was	auxpass
8589	Neither woman was invited by CBS News to participate in a round-table discussion about Mr. Hoffman that is to follow the re-enactment .	invited	was	auxpass
22835	After winning a school competition with a performance of the latter 's `` Violin Concerto , '' Mr. McDuffie was invited to play the work for the composer , who was dying of cancer .	invited	was	auxpass
27627	By late last year he was invited back as `` the tire king '' to display his products at a national exhibition .	invited	was	auxpass
31251	By any measure , third-quarter earnings were still robust , equivalent to a 0.92 % return on assets even excluding tax credits .	return	to	case
23811	He says the airline is putting its faith in the Sino-British agreement on Hong Kong 's return to China .	return	China	nmod
30653	As power and commuters returned to much of downtown San Francisco for the first time since Tuesday 's temblor in the Bay area , three strong aftershocks , one measuring 5.0 on the Richter scale , jolted the region .	returned	time	nmod
19754	Sindona , the onetime Vatican financial adviser with reported links to the Mafia , died on March 22 , 1986 , at age 65 , reportedly after drinking cyanide-laced coffee in an Italian prison .	died	March	nmod
24412	Reflecting airline takeover activity , however , both the Fidelity Select Air Transportation Portfolio and the National Aviation & Technology fund posted better-than-average returns for the the year to date : 30.09 % for the Fidelity Air Transportation fund and a whopping 47.24 % for National Aviation & Technology .	year	the	det:predet
10810	Under those amendments , which took effect in March of this year , the federal government can intervene in private housing-discrimination lawsuits .	March	year	nmod
28937	Why not watch or hear your experience historicized while you were living it ?	living	while	mark
5371	`` The { National Energy Board } approval of the exports just waved the starting flag for the next stage , the rush to build facilities to transport the gas , '' said Bill Koerner , an analyst with Brady & Berliner , a Washington , D.C. , law firm .	Washington	D.C.	dep
13065	And so it seems to be with the case of Elizabeth Morgan , the Washington , D.C. , plastic surgeon jailed in a child custody case for refusing to reveal the whereabouts of her daughter .	Washington	D.C.	dep
21748	Wilmer , Cutler & Pickering , the Washington , D.C. , law firm that spent over $ 1 million fighting the execution of mass-murderer Ted Bundy -- who eventually was executed -- has taken on another death penalty case before the Supreme Court , this time on the side of the family of four murder victims in Arkansas .	Washington	D.C.	dep
25119	The funds will be used for refinancing existing debt of the Washington , D.C. , concern at lower interest rates and for other general purposes .	Washington	D.C.	dep
36519	Directors elected R. Marvin Womack , currently vice president/product supply , purchasing , to head the company 's Washington , D.C. , office .	Washington	D.C.	dep
32638	Four years ago , Pittsburgh was designated the most-livable U.S. city by Rand McNally 's Places Rated Almanac , and the honor did wonders to improve Pittsburgh 's soot-stained image .	city	U.S.	compound
10282	`` For a member of the Rothschild family , the return to Frankfurt is a very meaningful event , although it might not mean as much to German banking as it means to us , '' says Baron David de Rothschild , Elie 's younger cousin and a partner in Rothschild & Cie . Banque in Paris .	Paris	in	dep
30408	TransAtlantic Holdings PLC , a British-based , South African-controlled financial services investment group , and France 's Societe Centrale Union des Assurances de Paris reached an accord effectively reducing chances of an unfriendly takeover for Sun Life Assurance Society PLC .	Paris	France	nmod:poss
22306	By 1973 , after their second child was born , it had become clear to Ms. Volokh and her husband Vladimir , a computer scientist , that they wanted to leave the U.S.S.R .	born	child	nsubjpass
1846	Frank L. Mingo , one of the pioneers of advertising targeted at black audiences , died at the age of 49 after a stroke .	died	age	nmod
15322	One of them , a daughter Ariel , died a year ago at age seven after her parents unsuccessfully pleaded for the drug .	died	age	nmod
15335	Why has it taken people so long for people to understand pediatric AIDS is a major problem ? '' asked Helen Kushnick , whose son Samuel died six years ago at age three , victim of a tainted transfusion .	died	age	nmod
19754	Sindona , the onetime Vatican financial adviser with reported links to the Mafia , died on March 22 , 1986 , at age 65 , reportedly after drinking cyanide-laced coffee in an Italian prison .	died	age	nmod
33059	Mr. Delchamps , 46 years old , succeeds A.F. Delchamps Jr. , who died in a plane crash on Sunday at the age of 58 .	died	age	nmod
16867	He is known as the father of the U.S.-grown Granny Smith , a radically different apple that the conventional wisdom once said would never catch on .	father	as	case
29817	The 100-foot-long mural , painted by James Daugherty in 1934 , was commissioned by the federal Works Project Administration .	commissioned	was	auxpass
781	After discovering that the hacker had taken over the dormant account of a legitimate user named Joe Sventek , he rigged up an alarm system , including a portable beeper , to alert him when Sventek came on the line .	came	when	advmod
1896	They let me down when the Japanese came down { during World War II } ... .	came	when	advmod
9289	`` The balloon had been blown up so big that when somebody came along with a pin -- in this case the UAL deal -- we got a little pop . ''	came	when	advmod
20096	`` It was a time when interest rates came down very rapidly , '' Dr. Blumenfeld recalls .	came	when	advmod
31434	The quake knocked The Well out for six hours , but when it came back up , it teemed with emotional first-hand reports .	came	when	advmod
32757	But when Mr. Maynard came forward with his machine in the early 1970s nobody else was offering them in the U.S. .	came	when	advmod
33980	News of the arrest and charging of the two men helped to push prices on the Singapore Stock market sharply lower in early trading yesterday , but brokers said that the market and CDL shares recovered once it became apparent the charges were limited to the two men personally .	recovered	became	advcl
13496	The $ 75 million in paper money , although moldy , mildewy and smelly , was exchanged through the Federal Reserve Bank of Philadelphia without incident .	exchanged	was	auxpass
17568	It was promoted on cable services , including MTV , Nick at Night and VH-1 , and premiered as the No. 22-rated show for the week .	promoted	was	auxpass
23268	He sent out thousands of news releases from his Kensington , Md. , office .	sent	He	nsubj
6216	ABC says it is aware of the producers ' action , but the mailing was sent without the network 's blessing .	sent	was	auxpass
9389	By an 84-6 margin , the Senate approved the bulk of the spending Friday , but the bill was then sent back to the House to resolve the question of how to address budget limits on credit allocations for the Federal Housing Administration .	sent	was	auxpass
